web-scraper-order,web-scraper-start-url,cat-1,cat-1-href,cat-2,cat-2-href,prod,prod-href,title,description,price,shipping-dest,shipping-method
"1685123003-214","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行服  骑行车裤","https://shop111028974.taobao.com/category-1431987082.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%B7%FE++%C6%EF%D0%D0%B3%B5%BF%E3#bd","","https://item.taobao.com/item.htm?id=554436271337","新品Giant捷安特LIV车衣短袖运动套装山地车公路骑行服车裤夏季女","","541.28","上海 至 全国","快递 ¥35.00"
"1685123065-215","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-216","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-217","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-218","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-219","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","捷安特迷你铃铛","","上海 至 全国","快递 ¥35.00"
"1685123065-220","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-221","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-222","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123065-223","https://shop111028974.taobao.com/","车铃 喇叭 音响","https://shop111028974.taobao.com/category-923264091.htm?search=y&catName=%B3%B5%C1%E5+%C0%AE%B0%C8+%D2%F4%CF%EC#bd","","","","https://item.taobao.com/item.htm?id=571285082527","新品Giant捷安特车铃喇叭自行车山地车城市休闲骑行小巧迷你铃铛","","","上海 至 全国","快递 ¥35.00"
"1685123086-224","https://shop111028974.taobao.com/","润滑油","https://shop111028974.taobao.com/category-923264090.htm?search=y&catName=%C8%F3%BB%AC%D3%CD#bd","","","","https://item.taobao.com/item.htm?id=569147746547","捷安特GIANT自行车润滑油碟刹清洗剂除锈山地公路车链条油摩托车","","11.40-42.00","上海 至 全国","快递 ¥35.00"
"1685123086-225","https://shop111028974.taobao.com/","润滑油","https://shop111028974.taobao.com/category-923264090.htm?search=y&catName=%C8%F3%BB%AC%D3%CD#bd","","","","https://item.taobao.com/item.htm?id=569147746547","捷安特GIANT自行车润滑油碟刹清洗剂除锈山地公路车链条油摩托车","","11.40-42.00","上海 至 全国","快递 ¥35.00"
"1685123086-226","https://shop111028974.taobao.com/","润滑油","https://shop111028974.taobao.com/category-923264090.htm?search=y&catName=%C8%F3%BB%AC%D3%CD#bd","","","","https://item.taobao.com/item.htm?id=569147746547","捷安特GIANT自行车润滑油碟刹清洗剂除锈山地公路车链条油摩托车","","11.40-42.00","上海 至 全国","快递 ¥35.00"
"1685123086-227","https://shop111028974.taobao.com/","润滑油","https://shop111028974.taobao.com/category-923264090.htm?search=y&catName=%C8%F3%BB%AC%D3%CD#bd","","","","https://item.taobao.com/item.htm?id=569147746547","捷安特GIANT自行车润滑油碟刹清洗剂除锈山地公路车链条油摩托车","","11.40-42.00","上海 至 全国","快递 ¥35.00"
"1685123086-228","https://shop111028974.taobao.com/","润滑油","https://shop111028974.taobao.com/category-923264090.htm?search=y&catName=%C8%F3%BB%AC%D3%CD#bd","","","","https://item.taobao.com/item.htm?id=569147746547","捷安特GIANT自行车润滑油碟刹清洗剂除锈山地公路车链条油摩托车","","11.40-42.00","上海 至 全国","快递 ¥35.00"
"1685123101-229","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123101-230","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123101-231","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123101-232","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123101-233","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123101-234","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123101-235","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","GIA","59.50","",""
"1685123101-236","https://shop111028974.taobao.com/","气筒","https://shop111028974.taobao.com/category-1367482222.htm?search=y&catName=%C6%F8%CD%B2#bd","","","","https://item.taobao.com/item.htm?id=41640832938","GIANT捷安特气筒脚踩迷你气筒车架挂式气筒单车自行车家用气筒","","59.50","",""
"1685123118-237","https://shop111028974.taobao.com/","码表","https://shop111028974.taobao.com/category-923264071.htm?search=y&catName=%C2%EB%B1%ED#bd","","","","https://item.taobao.com/item.htm?id=571493876262","新品GIANT捷安特蓝牙无线防水导航码表公路自行车踏频心率表","","1120.00","上海 至 全国","快递 免运费"
"1685123118-238","https://shop111028974.taobao.com/","码表","https://shop111028974.taobao.com/category-923264071.htm?search=y&catName=%C2%EB%B1%ED#bd","","","","https://item.taobao.com/item.htm?id=571493876262","新品GIANT捷安特蓝牙无线防水导航码表公路自行车踏频心率表","","1120.00","上海 至 全国","快递 免运费"
"1685123118-239","https://shop111028974.taobao.com/","码表","https://shop111028974.taobao.com/category-923264071.htm?search=y&catName=%C2%EB%B1%ED#bd","","","","https://item.taobao.com/item.htm?id=571493876262","新品GIANT捷安特蓝牙无线防水导航码表公路自行车踏频心率表","","1120.00","上海 至 全国","快递 免运费"
"1685123118-240","https://shop111028974.taobao.com/","码表","https://shop111028974.taobao.com/category-923264071.htm?search=y&catName=%C2%EB%B1%ED#bd","","","","https://item.taobao.com/item.htm?id=571493876262","新品GIANT捷安特蓝牙无线防水导航码表公路自行车踏频心率表","","1120.00","上海 至 全国","快递 免运费"
"1685123118-241","https://shop111028974.taobao.com/","码表","https://shop111028974.taobao.com/category-923264071.htm?search=y&catName=%C2%EB%B1%ED#bd","","","","https://item.taobao.com/item.htm?id=571493876262","新品GIANT捷安特蓝牙无线防水导航码表公路自行车踏频心率表","","1120.00","上海 至 全国","快递 免运费"
"1685123130-242","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-243","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-244","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-245","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-246","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","30.9 SLR坐杆","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-247","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-248","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-249","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-250","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-251","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","27.2坐杆","308.16","上海 至 全国","快递 ¥35.00"
"1685123130-252","https://shop111028974.taobao.com/","坐杆 座管","https://shop111028974.taobao.com/category-923264057.htm?search=y&catName=%D7%F8%B8%CB+%D7%F9%B9%DC#bd","","","","https://item.taobao.com/item.htm?id=572283176121","促销捷安特CONTACT公路车山地车坐杆30 9碳纤维座管27 2坐垫管","","308.16","上海 至 全国","快递 ¥35.00"
"1685123146-253","https://shop111028974.taobao.com/","把立","https://shop111028974.taobao.com/category-923264055.htm?search=y&catName=%B0%D1%C1%A2#bd","","","","https://item.taobao.com/item.htm?id=596745189353","新款捷安特铝合金把立GIANTCONNECT公路山地车单车竖杆","","114.54","上海 至 全国","快递 ¥35.00"
"1685123146-254","https://shop111028974.taobao.com/","把立","https://shop111028974.taobao.com/category-923264055.htm?search=y&catName=%B0%D1%C1%A2#bd","","","","https://item.taobao.com/item.htm?id=596745189353","新款捷安特铝合金把立GIANTCONNECT公路山地车单车竖杆","","114.54","上海 至 全国","快递 ¥35.00"
"1685123146-255","https://shop111028974.taobao.com/","把立","https://shop111028974.taobao.com/category-923264055.htm?search=y&catName=%B0%D1%C1%A2#bd","","","","https://item.taobao.com/item.htm?id=596745189353","新款捷安特铝合金把立GIANTCONNECT公路山地车单车竖杆","捷安特把立 适合28.6的前叉    把立;  8度","114.54","上海 至 全国","快递 ¥35.00"
"1685123146-256","https://shop111028974.taobao.com/","把立","https://shop111028974.taobao.com/category-923264055.htm?search=y&catName=%B0%D1%C1%A2#bd","","","","https://item.taobao.com/item.htm?id=596745189353","新款捷安特铝合金把立GIANTCONNECT公路山地车单车竖杆","重量 70MM：   145克左右                    80MM ：  153克左右                       90MM：   168克左右
 
         100MM;   170克左右                      110MM:   171克左右
 
 重量人工称重会有一点误差","114.54","上海 至 全国","快递 ¥35.00"
"1685123164-257","https://shop111028974.taobao.com/","燕把  弯把 直把","https://shop111028974.taobao.com/category-923264051.htm?search=y&catName=%D1%E0%B0%D1++%CD%E4%B0%D1+%D6%B1%B0%D1#bd","","","","https://item.taobao.com/item.htm?id=695185455741","GIANT捷安特CONTACT SL31.8公路车把含电变孔内走线单车弯把骑行","","","上海 至 全国","快递 ¥35.00"
"1685123196-258","https://shop111028974.taobao.com/","车前灯 尾灯","https://shop111028974.taobao.com/category-923264076.htm?search=y&catName=%B3%B5%C7%B0%B5%C6+%CE%B2%B5%C6#bd","","","","https://item.taobao.com/item.htm?id=536251426686","GIANT捷安特车灯车首灯USB可充电车灯自行车前灯手电筒骑行装备","","57.80","上海 至 全国","快递 ¥35.00"
"1685123243-259","https://shop111028974.taobao.com/","骑行台","https://shop111028974.taobao.com/category-1388940083.htm?search=y&catName=%C6%EF%D0%D0%CC%A8#bd","","","","https://item.taobao.com/item.htm?id=598240335508","新款捷安特12生肖头巾GIANT魔术头巾男公路车山地车自行车头巾女","","31.16","上海 至 全国","快递 ¥35.00"
